bikecountdata/14th,14th,extrapolated bike counter,date,19:45-20:00,,,,,,,,,,,,,,,,,1.828157,1.828157,1.828157,1.828157
bikecountdata/14th,14th,extrapolated bike counter,date,20:00-20:15,,,,,,,,,,,,,,,,,1.538302,1.538302,1.538302,1.538302
bikecountdata/14th,14th,extrapolated bike counter,date,20:15-20:30,,,,,,,,,,,,,,,,,1.337474,1.337474,1.337474,1.337474
bikecountdata/14th,14th,extrapolated bike counter,date,20:30-20:45,,,,,,,,,,,,,,,,,1.300207,1.300207,1.300207,1.300207
bikecountdata/14th,14th,extrapolated bike counter,date,20:45-21:00,,,,,,,,,,,,,,,,,1.250518,1.250518,1.250518,1.250518
bikecountdata/14th,14th,extrapolated bike counter,date,21:00-21:15,,,,,,,,,,,,,,,,,1.126294,1.126294,1.126294,1.126294
bikecountdata/14th,14th,extrapolated bike counter,date,21:15-21:30,,,,,,,,,,,,,,,,,1.013458,1.013458,1.013458,1.013458
bikecountdata/14th,14th,extrapolated bike counter,date,21:30-21:45,,,,,,,,,,,,,,,,,1.039337,1.039337,1.039337,1.039337
bikecountdata/14th,14th,extrapolated bike counter,date,21:45-22:00,,,,,,,,,,,,,,,,,1.015528,1.015528,1.015528,1.015528
bikecountdata/14th,14th,extrapolated bike counter,date,22:00-22:15,,,,,,,,,,,,,,,,,0.976190,0.976190,0.976190,0.976190
bikecountdata/14th,14th,extrapolated bike counter,date,22:15-22:30,,,,,,,,,,,,,,,,,0.895445,0.895445,0.895445,0.895445
bikecountdata/14th,14th,extrapolated bike counter,date,22:30-22:45,,,,,,,,,,,,,,,,,0.845756,0.845756,0.845756,0.845756
bikecountdata/14th,14th,extrapolated bike counter,date,22:45-23:00,,,,,,,,,,,,,,,,,0.830228,0.830228,0.830228,0.830228
bikecountdata/14th,14th,extrapolated bike counter,date,23:00-23:15,,,,,,,,,,,,,,,,,0.737060,0.737060,0.737060,0.737060
bikecountdata/14th,14th,extrapolated bike counter,date,23:15-23:30,,,,,,,,,,,,,,,,,0.703934,0.703934,0.703934,0.703934
bikecountdata/14th,14th,extrapolated bike counter,date,23:30-23:45,,,,,,,,,,,,,,,,,0.597308,0.597308,0.597308,0.597308
bikecountdata/14th,14th,extrapolated bike counter,date,23:45-24:00,,,,,,,,,,,,,,,,,0.539337,0.539337,0.539337,0.539337
bikecountdata/6th,6th,extrapolated bike counter,date,00:00-00:15,,,,,,,,,,,,,,,,,0.087432,0.087432,0.087432,0.087432
bikecountdata/6th,6th,extrapolated bike counter,date,00:15-00:30,,,,,,,,,,,,,,,,,0.083333,0.083333,0.083333,0.083333
bikecountdata/6th,6th,extrapolated bike counter,date,00:30-00:45,,,,,,,,,,,,,,,,,0.072404,0.072404,0.072404,0.072404
bikecountdata/6th,6th,extrapolated bike counter,date,00:45-01:00,,,,,,,,,,,,,,,,,0.036885,0.036885,0.036885,0.036885
bikecountdata/6th,6th,extrapolated bike counter,date,01:00-01:15,,,,,,,,,,,,,,,,,0.064208,0.064208,0.064208,0.064208
bikecountdata/6th,6th,extrapolated bike counter,date,01:15-01:30,,,,,,,,,,,,,,,,,0.031421,0.031421,0.031421,0.031421
bikecountdata/6th,6th,extrapolated bike counter,date,01:30-01:45,,,,,,,,,,,,,,,,,0.045082,0.045082,0.045082,0.045082
bikecountdata/6th,6th,extrapolated bike counter,date,01:45-02:00,,,,,,,,,,,,,,,,,0.016393,0.016393,0.016393,0.016393
bikecountdata/6th,6th,extrapolated bike counter,date,02:00-02:15,,,,,,,,,,,,,,,,,0.042350,0.042350,0.042350,0.042350
bikecountdata/6th,6th,extrapolated bike counter,date,02:15-02:30,,,,,,,,,,,,,,,,,0.045082,0.045082,0.045082,0.045082
bikecountdata/6th,6th,extrapolated bike counter,date,02:30-02:45,,,,,,,,,,,,,,,,,0.020492,0.020492,0.020492,0.020492
bikecountdata/6th,6th,extrapolated bike counter,date,02:45-03:00,,,,,,,,,,,,,,,,,0.012295,0.012295,0.012295,0.012295
bikecountdata/6th,6th,extrapolated bike counter,date,03:00-03:15,,,,,,,,,,,,,,,,,0.020492,0.020492,0.020492,0.020492
bikecountdata/6th,6th,extrapolated bike counter,date,03:15-03:30,,,,,,,,,,,,,,,,,0.019126,0.019126,0.019126,0.019126
bikecountdata/6th,6th,extrapolated bike counter,date,03:30-03:45,,,,,,,,,,,,,,,,,0.057377,0.057377,0.057377,0.057377
bikecountdata/6th,6th,extrapolated bike counter,date,03:45-04:00,,,,,,,,,,,,,,,,,0.050546,0.050546,0.050546,0.050546
bikecountdata/6th,6th,extrapolated bike counter,date,04:00-04:15,,,,,,,,,,,,,,,,,0.010929,0.010929,0.010929,0.010929
bikecountdata/6th,6th,extrapolated bike counter,date,04:15-04:30,,,,,,,,,,,,,,,,,0.016393,0.016393,0.016393,0.016393
bikecountdata/6th,6th,extrapolated bike counter,date,04:30-04:45,,,,,,,,,,,,,,,,,0.025956,0.025956,0.025956,0.025956
bikecountdata/6th,6th,extrapolated bike counter,date,04:45-05:00,,,,,,,,,,,,,,,,,0.096995,0.096995,0.096995,0.096995
bikecountdata/6th,6th,extrapolated bike counter,date,05:00-05:15,,,,,,,,,,,,,,,,,0.148907,0.148907,0.148907,0.148907
bikecountdata/6th,6th,extrapolated bike counter,date,05:15-05:30,,,,,,,,,,,,,,,,,0.230874,0.230874,0.230874,0.230874
bikecountdata/6th,6th,extrapolated bike counter,date,05:30-05:45,,,,,,,,,,,,,,,,,0.301913,0.301913,0.301913,0.301913
bikecountdata/6th,6th,extrapolated bike counter,date,05:45-06:00,,,,,,,,,,,,,,,,,0.304645,0.304645,0.304645,0.304645
bikecountdata/6th,6th,extrapolated bike counter,date,06:00-06:15,,,,,,,,,,,,,,,,,0.295082,0.295082,0.295082,0.295082
bikecountdata/6th,6th,extrapolated bike counter,date,06:15-06:30,,,,,,,,,,,,,,,,,0.707650,0.707650,0.707650,0.707650
bikecountdata/6th,6th,extrapolated bike counter,date,06:30-06:45,,,,,,,,,,,,,,,,,1.338798,1.338798,1.338798,1.338798
bikecountdata/6th,6th,extrapolated bike counter,date,06:45-07:00,,,,,,,,,,,,,,,,,1.151639,1.151639,1.151639,1.151639
bikecountdata/6th,6th,extrapolated bike counter,date,07:00-07:15,,,,,,,,,,,,,,,,,1.207650,1.207650,1.207650,1.207650
bikecountdata/6th,6th,extrapolated bike counter,date,07:15-07:30,,,,,,,,,,,,,,,,,1.814208,1.814208,1.814208,1.814208
bikecountdata/6th,6th,extrapolated bike counter,date,07:30-07:45,,,,,,,,,,,,,,,,,2.244536,2.244536,2.244536,2.244536
bikecountdata/6th,6th,extrapolated bike counter,date,07:45-08:00,,,,,,,,,,,,,,,,,2.457650,2.457650,2.457650,2.457650
bikecountdata/6th,6th,extrapolated bike counter,date,08:00-08:15,,,,,,,,,,,,,,,,,2.321038,2.321038,2.321038,2.321038
bikecountdata/6th,6th,extrapolated bike counter,date,08:15-08:30,,,,,,,,,,,,,,,,,2.230874,2.230874,2.230874,2.230874
bikecountdata/6th,6th,extrapolated bike counter,date,08:30-08:45,,,,,,,,,,,,,,,,,2.199454,2.199454,2.199454,2.199454
bikecountdata/6th,6th,extrapolated bike counter,date,08:45-09:00,,,,,,,,,,,,,,,,,1.903005,1.903005,1.903005,1.903005
bikecountdata/6th,6th,extrapolated bike counter,date,09:00-09:15,,,,,,,,,,,,,,,,,1.721311,1.721311,1.721311,1.721311
bikecountdata/6th,6th,extrapolated bike counter,date,09:15-09:30,,,,,,,,,,,,,,,,,1.669399,1.669399,1.669399,1.669399
bikecountdata/6th,6th,extrapolated bike counter,date,09:30-09:45,,,,,,,,,,,,,,,,,1.556011,1.556011,1.556011,1.556011
bikecountdata/6th,6th,extrapolated bike counter,date,09:45-10:00,,,,,,,,,,,,,,,,,1.327869,1.327869,1.327869,1.327869
bikecountdata/6th,6th,extrapolated bike counter,date,10:00-10:15,,,,,,,,,,,,,,,,,1.330601,1.330601,1.330601,1.330601
bikecountdata/6th,6th,extrapolated bike counter,date,10:15-10:30,,,,,,,,,,,,,,,,,1.374317,1.374317,1.374317,1.374317
bikecountdata/6th,6th,extrapolated bike counter,date,10:30-10:45,,,,,,,,,,,,,,,,,1.245902,1.245902,1.245902,1.245902
bikecountdata/6th,6th,extrapolated bike counter,date,10:45-11:00,,,,,,,,,,,,,,,,,1.113388,1.113388,1.113388,1.113388
bikecountdata/6th,6th,extrapolated bike counter,date,11:00-11:15,,,,,,,,,,,,,,,,,1.114754,1.114754,1.114754,1.114754
bikecountdata/6th,6th,extrapolated bike counter,date,11:15-11:30,,,,,,,,,,,,,,,,,1.214481,1.214481,1.214481,1.214481
bikecountdata/6th,6th,extrapolated bike counter,date,11:30-11:45,,,,,,,,,,,,,,,,,1.333333,1.333333,1.333333,1.333333
bikecountdata/6th,6th,extrapolated bike counter,date,11:45-12:00,,,,,,,,,,,,,,,,,1.225410,1.225410,1.225410,1.225410
bikecountdata/6th,6th,extrapolated bike counter,date,12:00-12:15,,,,,,,,,,,,,,,,,1.214481,1.214481,1.214481,1.214481
bikecountdata/6th,6th,extrapolated bike counter,date,12:15-12:30,,,,,,,,,,,,,,,,,1.301913,1.301913,1.301913,1.301913
bikecountdata/6th,6th,extrapolated bike counter,date,12:30-12:45,,,,,,,,,,,,,,,,,1.378415,1.378415,1.378415,1.378415
bikecountdata/6th,6th,extrapolated bike counter,date,12:45-13:00,,,,,,,,,,,,,,,,,1.300546,1.300546,1.300546,1.300546
bikecountdata/6th,6th,extrapolated bike counter,date,13:00-13:15,,,,,,,,,,,,,,,,,1.377049,1.377049,1.377049,1.377049
bikecountdata/6th,6th,extrapolated bike counter,date,13:15-13:30,,,,,,,,,,,,,,,,,1.262295,1.262295,1.262295,1.262295
bikecountdata/6th,6th,extrapolated bike counter,date,13:30-13:45,,,,,,,,,,,,,,,,,1.193989,1.193989,1.193989,1.193989
bikecountdata/6th,6th,extrapolated bike counter,date,13:45-14:00,,,,,,,,,,,,,,,,,1.281421,1.281421,1.281421,1.281421
bikecountdata/6th,6th,extrapolated bike counter,date,14:00-14:15,,,,,,,,,,,,,,,,,1.316940,1.316940,1.316940,1.316940
bikecountdata/6th,6th,extrapolated bike counter,date,14:15-14:30,,,,,,,,,,,,,,,,,1.398907,1.398907,1.398907,1.398907
bikecountdata/6th,6th,extrapolated bike counter,date,14:30-14:45,,,,,,,,,,,,,,,,,1.319672,1.319672,1.319672,1.319672
bikecountdata/6th,6th,extrapolated bike counter,date,14:45-15:00,,,,,,,,,,,,,,,,,1.506831,1.506831,1.506831,1.506831
bikecountdata/6th,6th,extrapolated bike counter,date,15:00-15:15,,,,,,,,,,,,,,,,,1.553279,1.553279,1.553279,1.553279
bikecountdata/6th,6th,extrapolated bike counter,date,15:15-15:30,,,,,,,,,,,,,,,,,1.521858,1.521858,1.521858,1.521858
bikecountdata/6th,6th,extrapolated bike counter,date,15:30-15:45,,,,,,,,,,,,,,,,,1.435792,1.435792,1.435792,1.435792
bikecountdata/6th,6th,extrapolated bike counter,date,15:45-16:00,,,,,,,,,,,,,,,,,1.531421,1.531421,1.531421,1.531421
bikecountdata/6th,6th,extrapolated bike counter,date,16:00-16:15,,,,,,,,,,,,,,,,,1.700820,1.700820,1.700820,1.700820
bikecountdata/6th,6th,extrapolated bike counter,date,16:15-16:30,,,,,,,,,,,,,,,,,1.889344,1.889344,1.889344,1.889344
bikecountdata/6th,6th,extrapolated bike counter,date,16:30-16:45,,,,,,,,,,,,,,,,,1.747268,1.747268,1.747268,1.747268
bikecountdata/6th,6th,extrapolated bike counter,date,16:45-17:00,,,,,,,,,,,,,,,,,1.822404,1.822404,1.822404,1.822404
bikecountdata/6th,6th,extrapolated bike counter,date,17:00-17:15,,,,,,,,,,,,,,,,,2.127049,2.127049,2.127049,2.127049
bikecountdata/6th,6th,extrapolated bike counter,date,17:15-17:30,,,,,,,,,,,,,,,,,2.292350,2.292350,2.292350,2.292350
bikecountdata/6th,6th,extrapolated bike counter,date,17:30-17:45,,,,,,,,,,,,,,,,,2.282787,2.282787,2.282787,2.282787
bikecountdata/6th,6th,extrapolated bike counter,date,17:45-18:00,,,,,,,,,,,,,,,,,2.064208,2.064208,2.064208,2.064208
bikecountdata/6th,6th,extrapolated bike counter,date,18:00-18:15,,,,,,,,,,,,,,,,,2.173497,2.173497,2.173497,2.173497
bikecountdata/6th,6th,extrapolated bike counter,date,18:15-18:30,,,,,,,,,,,,,,,,,2.030055,2.030055,2.030055,2.030055
bikecountdata/6th,6th,extrapolated bike counter,date,18:30-18:45,,,,,,,,,,,,,,,,,1.877049,1.877049,1.877049,1.877049
bikecountdata/6th,6th,extrapolated bike counter,date,18:45-19:00,,,,,,,,,,,,,,,,,1.586066,1.586066,1.586066,1.586066
bikecountdata/6th,6th,extrapolated bike counter,date,19:00-19:15,,,,,,,,,,,,,,,,,1.405738,1.405738,1.405738,1.405738
bikecountdata/6th,6th,extrapolated bike counter,date,19:15-19:30,,,,,,,,,,,,,,,,,1.232240,1.232240,1.232240,1.232240
bikecountdata/6th,6th,extrapolated bike counter,date,19:30-19:45,,,,,,,,,,,,,,,,,1.105191,1.105191,1.105191,1.105191
bikecountdata/6th,6th,extrapolated bike counter,date,19:45-20:00,,,,,,,,,,,,,,,,,0.943989,0.943989,0.943989,0.943989
bikecountdata/6th,6th,extrapolated bike counter,date,20:00-20:15,,,,,,,,,,,,,,,,,0.822404,0.822404,0.822404,0.822404
bikecountdata/6th,6th,extrapolated bike counter,date,20:15-20:30,,,,,,,,,,,,,,,,,0.706284,0.706284,0.706284,0.706284
bikecountdata/6th,6th,extrapolated bike counter,date,20:30-20:45,,,,,,,,,,,,,,,,,0.554645,0.554645,0.554645,0.554645
bikecountdata/6th,6th,extrapolated bike counter,date,20:45-21:00,,,,,,,,,,,,,,,,,0.468579,0.468579,0.468579,0.468579
bikecountdata/6th,6th,extrapolated bike counter,date,21:00-21:15,,,,,,,,,,,,,,,,,0.523224,0.523224,0.523224,0.523224
bikecountdata/6th,6th,extrapolated bike counter,date,21:15-21:30,,,,,,,,,,,,,,,,,0.448087,0.448087,0.448087,0.448087
bikecountdata/6th,6th,extrapolated bike counter,date,21:30-21:45,,,,,,,,,,,,,,,,,0.403005,0.403005,0.403005,0.403005
bikecountdata/6th,6th,extrapolated bike counter,date,21:45-22:00,,,,,,,,,,,,,,,,,0.413934,0.413934,0.413934,0.413934
bikecountdata/6th,6th,extrapolated bike counter,date,22:00-22:15,,,,,,,,,,,,,,,,,0.426230,0.426230,0.426230,0.426230
bikecountdata/6th,6th,extrapolated bike counter,date,22:15-22:30,,,,,,,,,,,,,,,,,0.312842,0.312842,0.312842,0.312842
bikecountdata/6th,6th,extrapolated bike counter,date,22:30-22:45,,,,,,,,,,,,,,,,,0.259563,0.259563,0.259563,0.259563
bikecountdata/6th,6th,extrapolated bike counter,date,22:45-23:00,,,,,,,,,,,,,,,,,0.189891,0.189891,0.189891,0.189891
bikecountdata/6th,6th,extrapolated bike counter,date,23:00-23:15,,,,,,,,,,,,,,,,,0.181694,0.181694,0.181694,0.181694
bikecountdata/6th,6th,extrapolated bike counter,date,23:15-23:30,,,,,,,,,,,,,,,,,0.166667,0.166667,0.166667,0.166667
bikecountdata/6th,6th,extrapolated bike counter,date,23:30-23:45,,,,,,,,,,,,,,,,,0.147541,0.147541,0.147541,0.147541
bikecountdata/6th,6th,extrapolated bike counter,date,23:45-24:00,,,,,,,,,,,,,,,,,0.107923,0.107923,0.107923,0.107923
bikecountdata/7th,7th,extrapolated bike counter,date,00:00-00:15,,,,,,,,,,,,,,,,,0.273224,0.273224,0.273224,0.273224
bikecountdata/7th,7th,extrapolated bike counter,date,00:15-00:30,,,,,,,,,,,,,,,,,0.240437,0.240437,0.240437,0.240437
bikecountdata/7th,7th,extrapolated bike counter,date,00:30-00:45,,,,,,,,,,,,,,,,,0.219945,0.219945,0.219945,0.219945
bikecountdata/7th,7th,extrapolated bike counter,date,00:45-01:00,,,,,,,,,,,,,,,,,0.148907,0.148907,0.148907,0.148907
bikecountdata/7th,7th,extrapolated bike counter,date,01:00-01:15,,,,,,,,,,,,,,,,,0.165301,0.165301,0.165301,0.165301
bikecountdata/7th,7th,extrapolated bike counter,date,01:15-01:30,,,,,,,,,,,,,,,,,0.159836,0.159836,0.159836,0.159836
bikecountdata/7th,7th,extrapolated bike counter,date,01:30-01:45,,,,,,,,,,,,,,,,,0.102459,0.102459,0.102459,0.102459
bikecountdata/7th,7th,extrapolated bike counter,date,01:45-02:00,,,,,,,,,,,,,,,,,0.079235,0.079235,0.079235,0.079235
bikecountdata/7th,7th,extrapolated bike counter,date,02:00-02:15,,,,,,,,,,,,,,,,,0.112022,0.112022,0.112022,0.112022
bikecountdata/7th,7th,extrapolated bike counter,date,02:15-02:30,,,,,,,,,,,,,,,,,0.132514,0.132514,0.132514,0.132514
